"URI","Label","Definition","Notation","Status","AcceptedDate","skos:altLabel@bg","hasProtectionTarget","hasProtectionTarget","mandatoryUnit","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","measurementEquipment","skos:scopeNote","recommendedUnit","recommendedUnit","skos:altLabel","skos:relatedMatch","skos:relatedMatch","skos:altLabel@en","skos:altLabel@es"
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/619","Benzo(b)fluorene (air+aerosol)","Benzo(b)fluorene - recommended unit: ng/m3","Benzo(b)fluorene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b)fluorene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/62","Fluoride (except HF) (air)","Fluor (except HF) - recommended unit: µg/m3","Fluor (except HF)","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Fluor (except HF)",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/620","Benzo(ghi)fluoranthene (air+aerosol)","Benzo(ghi)fluoranthene - recommended unit: ng/m3","Benzo(ghi)fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(ghi)fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/621","Benzo(ghi)fluoranthene (precip)","Benzo(ghi)fluoranthene - recommended unit: ng/l","Benzo(ghi)fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(ghi)fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/622","Benzo(ghi)perylene (air+aerosol)","Benzo(ghi)perylene - recommended unit: ng/m3","Benzo(ghi)perylene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(ghi)perylene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/623","Benzo(ghi)perylene (precip)","Benzo(ghi)perylene - recommended unit: ng/l","Benzo(ghi)perylene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(ghi)perylene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/624","Benzo(ghi)perylene (precip+dry_dep)","Benzo(ghi)perylene - recommended unit: µg/m2/day","Benzo(ghi)perylene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Benzo(ghi)perylene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/625","Benzo(k)fluoranthene (air+aerosol)","Benzo(k)fluoranthene - recommended unit: ng/m3","Benzo(k)fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(k)fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/626","Benzo(k)fluoranthene (precip)","Benzo(k)fluoranthene - recommended unit: ng/l","Benzo(k)fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Benzo(k)fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/627","Benzo(k)fluoranthene (precip+dry_dep)","Benzo(k)fluoranthene - recommended unit: µg/m2/day","Benzo(k)fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Benzo(k)fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/629","calcium (aerosol)","Ca++ - recommended unit: µg/m3","Ca++","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Ca++",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/63","Zinc (aerosol)","Zn - recommended unit: ng/m3","Zn","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Zn",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/630","calcium (precip)","Ca++ - recommended unit: mg/l","Ca++","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,"Ca++",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/631","chloride (aerosol)","Cl- - recommended unit: µg/m3","Cl-","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Cl-",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/632","chloride (precip)","Cl- - recommended unit: mg/l","Cl-","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,"Cl-",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/633","Dibenz(ac+ah)anthracenes (air+aerosol)","Dibenz(ac+ah)anthracenes - recommended unit: ng/m3","Dibenz(ac+ah)anthracenes","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenz(ac+ah)anthracenes",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/634","Dibenz(ac+ah)anthracenes (precip) - PLEASE use .../418","Dibenz(ac+ah)anthracenes - recommended unit: ng/l","Dibenz(ac+ah)anthracenes","retired","2013-09-20","Dibenz(ac+ah)anthracenes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/635","Dibenz(ah)anthracene (precip) - please use .../419","Dibenz(ah)anthracene - recommended unit: ng/l","Dibenz(ah)anthracene","retired","2013-09-20","Dibenz(ah)anthracene",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/636","Dibenzo(ae)pyrene (air+aerosol)","Dibenzo(ae)pyrene - recommended unit: ng/m3","Dibenzo(ae)pyrene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ae)pyrene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/637","Dibenzo(ah)pyrene (air+aerosol)","Dibenzo(ah)pyrene - recommended unit: ng/m3","Dibenzo(ah)pyrene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ah)pyrene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/638","Dibenzo(ai)pyrene (air+aerosol)","Dibenzo(ai)pyrene - recommended unit: ng/m3","Dibenzo(ai)pyrene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Dibenzo(ai)pyrene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6380","Benzo(b,j,k)fluoranthene in PM10 (air+aerosol)","Benzo(b,j,k)fluorantheneInPM1 - recommended unit: ng/m3","Benzo(b,j,k)fluorantheneInPM1","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Benzo(b,j,k)fluorantheneInPM1",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6382","Benzo(k+j)fluoranthene in PM10 (air+aerosol)","Benzo(k+j)fluoranthene in PM10 - recommended unit: ng/m3","Benzo(k+j)fluoranthene","valid","2022-04-22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/639","Dibenzo(ai)pyrene (precip)","Dibenzo(ai)pyrene - recommended unit: ng/l","Dibenzo(ai)pyrene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Dibenzo(ai)pyrene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/64","Cobalt (aerosol)","Co - recommended unit: ng/m3","Co","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Co",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/640","dieldrin (air+aerosol)","Dieldrin - recommended unit: pg/m3","Dieldrin","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"Dieldrin",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6400","Volatile PM10","The volatile fraction of PM10 - recommended units ug/m3","VPM10","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6401","Non-volatile PM10","The non-volatile fraction of a PM10 measurement - recommended units ug/m3","NVPM10","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/641","dieldrin (precip)","Dieldrin - recommended unit: ng/l","Dieldrin","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Dieldrin",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6410","Volatile PM2.5","The volatile fraction of a PM2.5 measurememt - recommended units ug/m3","VPM2.5","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6411","Non-volatile PM2.5","The non-volatile fraction of a PM2.5 measurement - recommended units ug/m3","NVPM2.5","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6420","Volatile PM1","The volitile fraction of a PM1 measurement - recommended units ug/m3","VPM1","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/6421","Non-volatile PM1","The non-volatile fraction of a PM1 measurement - recommended units ug/m3","NVPM1","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/643","fluoranthene (air+aerosol)","Fluoranthene - recommended unit: ng/m3","Fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/644","fluoranthene (precip)","Fluoranthene - recommended unit: ng/l","Fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/645","fluoranthene (precip+dry_dep)","Fluoranthene - recommended unit: µg/m2/day","Fluoranthene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Fluoranthene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/648","acidity(H+) (precip)","H+ - recommended unit: ue H/l","H+","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ueH.l-1",,"H+",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/649","HCB (air+aerosol)","HCB - recommended unit: pg/m3","HCB","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"HCB",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/65","Iron (aerosol)","Fe - recommended unit: ng/m3","Fe","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Fe",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/650","HCB (precip)","HCB - recommended unit: ng/l","HCB","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"HCB",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/652","heptachlor_epoxide (precip)","Heptachlor Epoxide - recommended unit: ng/l","Heptachlor Epoxide","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Heptachlor Epoxide",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/653","reactive_mercury (air+aerosol)","Hg-reactive - recommended unit: ng/m3","Hg-reactive","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Hg-reactive",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/654","indeno_123cd_pyrene (air+aerosol)","Indeno-(1,2,3-cd)pyrene - recommended unit: ng/m3","Indeno-(1,2,3-cd)pyrene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Indeno-(1,2,3-cd)pyrene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/655","indeno_123cd_pyrene (precip)","Indeno-(1,2,3-cd)pyrene - recommended unit: ng/l","Indeno-(1,2,3-cd)pyrene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"Indeno-(1,2,3-cd)pyrene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/656","indeno_123cd_pyrene (precip+dry_dep)","Indeno-(1,2,3-cd)pyrene - recommended unit: µg/m2/day","Indeno-(1,2,3-cd)pyrene","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2011/850/EU","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-2.day-1",,"Indeno-(1,2,3-cd)pyrene",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/657","potassium (aerosol)","K+ - recommended unit: µg/m3","K+","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"K+",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/658","potassium (precip)","K+ - recommended unit: mg/l","K+","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,"K+",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/659","magnesium (aerosol)","Mg++ - recommended unit: µg/m3","Mg++","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Mg++",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/66","Back scattering ()","Back scattering - recommended unit: m-1","Back scattering","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/m-1",,"Back scattering",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/660","magnesium (precip)","Mg++ - recommended unit: mg/l","Mg++","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,"Mg++",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/661","molybdenum (aerosol)","Mo - recommended unit: ng/m3","Mo","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-3",,"Mo",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/664","ammonium (precip)","NH4+ - recommended unit: mg N/l","NH4+","valid","2013-09-20","NH4+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mgN.l-1",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/666","nitrate (precip)","NO3- - recommended unit: mg N/l","NO3-","valid","2013-09-20","NO3-",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mgN.l-1",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/667","Kjeldahl nitrogen (precip)","Kj-N in precipitation - recommended unit: mg N/l","Kj-N","valid","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://dd.eionet.europa.eu/vocabulary/uom/concentration/mgN.l-1",,,,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/668","sodium (aerosol)","Na+ - recommended unit: µg/m3","Na+","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ug.m-3",,"Na+",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/669","sodium (precip)","Na+ - recommended unit: mg/l","Na+","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/mg.l-1",,"Na+",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/67","Total nitrate (air+aerosol)","HNO3+NO3 - recommended unit: µg N/m3","HNO3+NO3","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ugN.m-3",,"HNO3+NO3",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/670","PCB_101 (air+aerosol)","PCB-101 - recommended unit: pg/m3","PCB-101","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/pg.m-3",,"PCB-101",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/671","PCB_101 (precip)","PCB-101 - recommended unit: ng/l","PCB-101","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.l-1",,"PCB-101",,,,
"http://dd.eionet.europa.eu/vocabulary/aq/pollutant/672","PCB_101 (precip+dry_dep)","PCB-101 - recommended unit: ng/m2/day","PCB-101","valid","2013-09-20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reciprocal exchange","http://dd.eionet.europa.eu/vocabulary/uom/concentration/ng.m-2.day-1",,"PCB-101",,,,
